stop,vehicle_latitude,vehicle_longitude
1220424,60.192307,24.96103
1150114,60.194186,24.892022
1453181,60.212087,25.081861
5010553,60.473585,25.090946
1220409,60.193234,24.964573
4150204,60.260513,24.856487
1464123,60.227827,24.872677
1453186,60.209652,25.076967
1457401,60.209665,25.074644
1457401,60.209661,25.074645
2712216,60.260313,24.719844
2511257,60.188081,24.586752
1100404,60.1785,24.974075
1180203,60.195088,24.902739
2434207,60.162935,24.664717
1491102,60.184199,25.048341
1411501,60.275757,25.036438
4150204,60.261364,24.856465
1150114,60.194188,24.892029
5010553,60.473683,25.090698
3170226,60.221215,24.715383
1291220,60.210493,24.888411
1457401,60.209653,25.074644
1121405,60.187516,24.953194
2116202,60.234967,24.831579
1456403,60.214745,25.058677
1111428,60.179342,24.950052
1111428,60.179513,24.950039
1040148,60.169096,24.930247
1491102,60.184671,25.047604
1331156,60.240806,24.873848
1220409,60.193152,24.964602
2614206,60.197264,24.718592
4150204,60.260534,24.856481
2314224,60.158648,24.733806
1457401,60.20966,25.074647
2713202,60.251951,24.72093
5010553,60.473413,25.091074
2631219,60.217995,24.661183
2211223,60.175218,24.80086
1383135,60.230872,25.004626
1411501,60.273941,25.035625
1111431,60.18066,24.949681
2112401,60.217717,24.814257
2413213,60.150044,24.641211
2413213,60.149865,24.641632
4940219,60.274204,25.104253
1160101,60.197804,24.901557
1070425,60.161163,24.947721
1150112,60.192755,24.895617
1250115,60.21248,24.956503
1431135,60.212716,25.038903
2113242,60.226248,24.825216
2434205,60.162609,24.661634
1474102,60.232855,25.06189
1020113,60.170757,24.943065
1020113,60.17075,24.943074
1020113,60.170706,24.943151
2111229,60.220902,24.809093
1491111,60.174599,25.039105
1140447,60.179687,24.923712
5010553,60.473959,25.090222
5010553,60.473689,25.090685
1471147,60.246341,25.082784
4740207,60.317712,25.075318
2614257,60.197886,24.714743
2614257,60.198217,24.714027
2715240,60.283712,24.745995
1453128,60.209556,25.076928
2631217,60.218833,24.661961
1403129,60.267564,24.995957
1453104,60.210345,25.077004
2434207,60.162851,24.664699
1140447,60.179753,24.923757
1180103,60.194894,24.903023
2413213,60.150048,24.641204
4150204,60.261045,24.856441
1464123,60.227354,24.873463
1453186,60.209669,25.07695
1453186,60.209615,25.076799
1171442,60.191577,24.925627
4740205,60.319815,25.073415
4740205,60.319816,25.073404
2511211,60.194897,24.593276
1050105,60.161553,24.938966
1250107,60.214597,24.958723
2111229,60.220928,24.809784
1494204,60.168808,25.016258
1414136,60.261681,25.075242
1434114,60.190889,25.02537
1453181,60.212052,25.081813
4120291,60.254947,24.799362
1180103,60.194675,24.903513
1180440,60.193305,24.906932
2511209,60.194315,24.596061
1010424,60.169187,24.956569
2511253,60.191572,24.591113
1494204,60.168667,25.016178
2511257,60.188191,24.586545
2522215,60.186677,24.610682
2434207,60.162642,24.664531
2112401,60.217715,24.814247
1240109,60.201101,24.945213
1453186,60.209649,25.076991
2411258,60.149807,24.655999
1457401,60.209656,25.074678
1434168,60.191827,25.034799
4940217,60.27651,25.104572
4160232,60.264762,24.88355
2631219,60.218271,24.661352
4740204,60.320905,25.07353
1383108,60.232017,25.010884
4610210,60.292584,25.035611
2712223,60.257582,24.716251
1382115,60.243469,25.015339
1411501,60.275759,25.036443
1286134,60.222459,24.933767
9650319,60.404268,25.041378
3170226,60.221554,24.715569
1112126,60.18237,24.956363
1171442,60.191711,24.926203
1383108,60.23173,25.010468
1320120,60.23933,24.852549
2511229,60.196198,24.588835
1010424,60.169164,24.956101
1291124,60.218097,24.899401
1130435,60.178071,24.929233
1332106,60.235641,24.90206
2322208,60.169904,24.752323
2433212,60.179926,24.6774
2211223,60.175104,24.800956
1140447,60.179681,24.923721
4150204,60.261463,24.856468
2713204,60.25318,24.724121
2314224,60.158637,24.733769
4640212,60.279636,25.079874
1112126,60.182376,24.956376
1453110,60.217827,25.083298
1451193,60.223133,25.113492
1150119,60.186647,24.905813
1111431,60.180659,24.949679
2721208,60.307108,24.737727
5010553,60.473723,25.090711
2112401,60.217719,24.81426
1411501,60.277698,25.037356
1150114,60.194185,24.892021
4150204,60.261469,24.856468
1180103,60.194899,24.903014
1453186,60.209651,25.07698
2222408,60.180931,24.834276
2511211,60.194884,24.591963
1010424,60.169158,24.956082
1150431,60.191192,24.910871
1113140,60.182273,24.956615
1111428,60.179275,24.95005
2712223,60.257558,24.716227
1180203,60.195085,24.902746
1111431,60.180606,24.949777
1140447,60.179693,24.923706
1431135,60.212426,25.038512
2112401,60.217716,24.814229
4120291,60.255011,24.799553
2112401,60.217686,24.814184
1431135,60.212567,25.038665
4150204,60.260768,24.856428
4150204,60.26063,24.856455
4940219,60.274702,25.104261
4740207,60.31787,25.075399
4740237,60.323608,25.076173
1320120,60.238892,24.853271
1121404,60.188852,24.953036
1150111,60.193545,24.894485
2631217,60.219006,24.662049
1121439,60.189394,24.94819
1040437,60.166145,24.942112
1020113,60.170763,24.943057
1491111,60.17465,25.03958
1111431,60.180554,24.949812
9050225,60.405315,25.140915
2112401,60.217687,24.814188
1180440,60.193297,24.90694
4150204,60.260726,24.856434
2614206,60.197285,24.718519
1173430,60.200634,24.943975
1050105,60.161553,24.93894
1453287,60.209817,25.077348
2232213,60.16185,24.762035
2232213,60.161882,24.762217
1010424,60.169156,24.956039
1291120,60.210009,24.888828
9500293,60.463425,25.086355
4810551,60.349148,25.077582
1040437,60.16624,24.942219
1403127,60.266431,24.99291
1471147,60.246398,25.082866
2211223,60.175567,24.800644
1494204,60.168841,25.016279
1453104,60.210715,25.078035
2242226,60.202017,24.750604
2434207,60.162816,24.664694
1434114,60.190863,25.025387
1180440,60.193369,24.90671
1130441,60.172993,24.922915
1130441,60.172782,24.923008
1382123,60.247523,25.011333
2222408,60.180931,24.834283
1453287,60.209809,25.077315
1171442,60.191596,24.925696
2132207,60.225785,24.756884
1171444,60.192679,24.931241
2411258,60.149971,24.655658
1150431,60.191209,24.910862
1403129,60.267475,24.995347
2222204,60.180495,24.834203
1332106,60.235545,24.901635
1542104,60.213097,25.167868
2322208,60.169973,24.752335
2312217,60.149929,24.737477
4730551,60.333989,25.069644
5010553,60.473282,25.091386
1331156,60.240771,24.873936
1240109,60.201141,24.945213
1453186,60.209651,25.076978
1453186,60.209651,25.076974
2314224,60.158568,24.733779
4810551,60.348986,25.077494
2118402,60.21929,24.847955
4200211,60.286012,24.785512
2211223,60.174883,24.801426
1383138,60.231314,25.001103
1411501,60.273411,25.035388
1150114,60.194185,24.892022
2112401,60.217717,24.814247
2112401,60.217693,24.8142
1150114,60.19419,24.892017
1150114,60.194145,24.892149
1240109,60.20111,24.945211
1173430,60.200642,24.94395
4150204,60.260389,24.85651
4150216,60.270401,24.854926
1150112,60.192652,24.896052
4740237,60.323354,25.075959
2411258,60.149947,24.655714
1010424,60.169163,24.956105
4810551,60.347846,25.076867
2434205,60.162592,24.661835
2712216,60.260221,24.719725
1173112,60.19813,24.940313
1173112,60.197974,24.940359
1111428,60.1794,24.950048
1140447,60.179477,24.923637
1180442,60.195206,24.902202
5010553,60.47331,25.091362
5010553,60.47328,25.091384
1173434,60.199728,24.939984
1431135,60.212369,25.038439
2112401,60.217717,24.814262
1130433,60.174791,24.932619
1411501,60.275837,25.036478
2413213,60.150255,24.640904
1362105,60.228764,25.011841
5010553,60.473254,25.091356
1210401,60.195481,24.974619
4160232,60.265285,24.882738
2511229,60.195963,24.58923
1150111,60.193551,24.894463
1174128,60.198036,24.934725
1294180,60.234388,24.89358
1542104,60.213093,25.167856
1403129,60.267358,24.994593
4730551,60.332573,25.068686
2511257,60.188096,24.586724
2422219,60.171441,24.616723
2522221,60.178882,24.610377
1453104,60.210531,25.077396
1173434,60.19975,24.939955
1130441,60.172786,24.923028
1220409,60.193075,24.964632
1050105,60.161553,24.938948
1220407,60.190048,24.96443
1291120,60.209811,24.889003
4740205,60.319815,25.073416
2434205,60.162626,24.661351
4730551,60.334308,25.069827
1113140,60.182488,24.957077
1100404,60.178497,24.974029
2211223,60.176004,24.800422
1491111,60.174545,25.038589
1494204,60.169112,25.017334
2522215,60.186954,24.610278
1491102,60.184167,25.048403
1291220,60.210246,24.888694
5010553,60.47385,25.090412
1173434,60.199834,24.939867
2413213,60.149956,24.641437
2614206,60.197305,24.718441
2614257,60.197983,24.714552
1150112,60.192681,24.895939
1250115,60.212496,24.956498
1282136,60.225441,24.930672
4810551,60.347634,25.076757
1531156,60.202199,25.153623
4510232,60.281044,24.95966
1020113,60.170723,24.943129
2211223,60.17491,24.802673
2212214,60.176126,24.800355
2721210,60.309985,24.730725
1180442,60.195153,24.902264
1180103,60.194895,24.903022
1294121,60.224861,24.877603
1331156,60.240727,24.874182
5010553,60.472921,25.091882
5010553,60.471731,25.093671
4150216,60.270532,24.855206
2631219,60.218001,24.661188
1456403,60.214755,25.058712
1121405,60.187515,24.953197
1401133,60.278454,24.994611
1040437,60.166231,24.942215
4700226,60.323317,25.037612
1383138,60.231222,25.000867
1411501,60.275589,25.036376
5010553,60.473972,25.090283
1431201,60.194379,25.029971
1240109,60.201124,24.945211
1210401,60.195518,24.974578
1112126,60.18241,24.956453
4160232,60.265256,24.882791
1250115,60.212497,24.956496
1451193,60.22335,25.113791
1453287,60.209693,25.07701
1383108,60.231976,25.01078
1160206,60.205255,24.899236
1020113,60.170754,24.943069
1180442,60.194923,24.902492
1130441,60.172783,24.923019
1173430,60.200649,24.943914
2614257,60.197915,24.714687
4640212,60.279806,25.079979
1320120,60.239311,24.852568
1320120,60.239269,24.85265
1456403,60.214594,25.058836
2232239,60.16274,24.771098
4200203,60.283968,24.790501
2111229,60.220901,24.809061
2712223,60.257592,24.716264
2712223,60.257241,24.715881
2522202,60.185277,24.612639
1111431,60.18068,24.94972
1180442,60.194881,24.902584
1471147,60.246092,25.082217
5010553,60.473238,25.091356
2314224,60.158596,24.733795
2511253,60.191498,24.590373
2116202,60.234889,24.831235
4730551,60.335233,25.070329
1180442,60.194927,24.902488
1173434,60.199728,24.939985
1431135,60.212906,25.039233
4940217,60.276733,25.104713
1453186,60.20966,25.076954
1210401,60.195587,24.974448
1250115,60.212488,24.956531
1383109,60.232744,25.012437
1171442,60.191577,24.925633
2314224,60.158478,24.733607
1171444,60.19261,24.930863
1121405,60.187353,24.953187
1010424,60.169164,24.956096
2511253,60.191617,24.591328
1294180,60.234379,24.893432
4200211,60.285747,24.785463
1040437,60.16628,24.94222
1020113,60.170766,24.943053
1020113,60.170682,24.943184
1383138,60.23113,25.000705
2211223,60.174895,24.802239
1150114,60.194342,24.89172
1474127,60.231911,25.055844
1331156,60.240791,24.87388
1291220,60.210401,24.888518
1286134,60.221932,24.933595
4940217,60.27658,25.104613
1383108,60.232037,25.010864
1171442,60.191578,24.925632
1121404,60.188814,24.953099
1040124,60.163925,24.933937
1453128,60.209557,25.076929
1403129,60.267403,24.994882
4510232,60.281045,24.95966
2211223,60.175335,24.800789
1414136,60.261679,25.075239
1411501,60.27532,25.036263
1180203,60.195091,24.902736
1180442,60.194903,24.902538
1130433,60.174818,24.932589
4940221,60.273457,25.104254
1173430,60.200571,24.943579
2713204,60.25327,24.725313
4940217,60.276262,25.104454
1431135,60.212605,25.038747
1040124,60.16397,24.933869
1291120,60.210242,24.888591
1250203,60.212824,24.943771
2211223,60.17504,24.804108
2211223,60.174897,24.802141
1140447,60.179849,24.923834
1291220,60.210295,24.888652
1173434,60.199728,24.939989
4940219,60.274603,25.10426
1453186,60.209648,25.076982
4150211,60.269786,24.847006
1112126,60.182551,24.956757
1457401,60.209662,25.074646
2132207,60.225705,24.757157
2631219,60.21772,24.661054
2118280,60.217177,24.819966
1121439,60.189528,24.948163
1121439,60.189509,24.948168
1294180,60.234428,24.894272
1403129,60.267491,24.995454
1494204,60.168541,25.016109
2211223,60.174938,24.803041
2111229,60.220923,24.80944
1453104,60.210444,25.077143
1411501,60.275734,25.036428
5010553,60.473698,25.090671
1453287,60.209966,25.07788
1150112,60.19286,24.895305
2222408,60.180928,24.834279
1174128,60.197978,24.934234
1150433,60.191304,24.905172
1160206,60.205342,24.899233
1020113,60.170676,24.943192
1491111,60.174611,25.039173
1411501,60.275761,25.036444
1491102,60.184233,25.048289
2721208,60.307157,24.73758
1383108,60.232261,25.011223
1220409,60.193075,24.964637
4150211,60.269805,24.847648
2411258,60.149826,24.655965
1173430,60.200661,24.944039
1171444,60.192651,24.931081
1130110,60.171756,24.92404
1291220,60.21011,24.88881
2112401,60.217713,24.814228
4120291,60.255183,24.800293
4120291,60.255058,24.799703
1431135,60.212516,25.038615
2112401,60.217706,24.814231
1130433,60.174778,24.932646
1130441,60.172948,24.922946
1382123,60.247502,25.011352
4150204,60.260489,24.856493
5010553,60.473252,25.091332
1464123,60.227553,24.873133
1286134,60.222035,24.93365
1173430,60.200673,24.944198
4740237,60.323925,25.076404
1431135,60.212421,25.038506
2132207,60.225533,24.757879
4740205,60.319815,25.073414
1453128,60.209556,25.076934
2511253,60.191556,24.590983
1174128,60.197994,24.934355
1403129,60.267381,24.994742
1332106,60.235602,24.901896
4200211,60.285743,24.785464
2434207,60.162846,24.664699
5010553,60.474173,25.089844
1294121,60.225179,24.877089
1180103,60.194907,24.902993
4150204,60.260329,24.856515
1180103,60.194946,24.902872
1453287,60.20985,25.077503
2314224,60.158643,24.733781
4150204,60.25991,24.856565
4740207,60.317724,25.075322
3170226,60.22106,24.715183
1457401,60.209656,25.074646
1457401,60.20966,25.074649
5010553,60.473685,25.090701
1250115,60.212494,24.956506
1291124,60.21852,24.89947
1457401,60.209662,25.074648
1010424,60.169165,24.956083
1121439,60.189327,24.94819
1494204,60.168784,25.016246
1414136,60.261756,25.075349
2242226,60.20189,24.748667
1411501,60.276284,25.036697
1150114,60.194191,24.892018
1453114,60.209966,25.07788
1130441,60.172776,24.923003
4150204,60.260454,24.856503
1150112,60.192887,24.89523
1464123,60.228319,24.871862
1220407,60.189974,24.964445
1320120,60.239323,24.852556
4200211,60.285745,24.785463
1491111,60.174554,25.038542
1180203,60.195137,24.902661
1434114,60.190771,25.025454
1180442,60.195054,24.902364
4120291,60.255034,24.799619
1130433,60.17478,24.932631
4940217,60.276234,25.10444
2713202,60.252024,24.721068
1250115,60.212496,24.9565
2413210,60.155286,24.631758
1010424,60.169171,24.956148
4740205,60.319941,25.073257
1171442,60.191677,24.926056
2511211,60.194864,24.592494
1351112,60.248904,24.946335
1150431,60.191209,24.91086
4510232,60.28105,24.959663
1020113,60.170721,24.943131
1140447,60.179679,24.923725
1180442,60.194914,24.902507
5010553,60.473683,25.090695
1173434,60.199771,24.939924
2112401,60.217698,24.814213
1180440,60.193305,24.906935
1382123,60.247521,25.011335
1382123,60.24752,25.011336
9650319,60.404081,25.0412
2511257,60.188217,24.586462
1220409,60.192858,24.964651
1150112,60.192768,24.895572
1150112,60.192766,24.895577
1210401,60.195521,24.97457
1220407,60.189973,24.964443
1250115,60.212489,24.956534
1174128,60.197986,24.934291
4810551,60.349308,25.077672
1332106,60.235642,24.902061
4610210,60.292595,25.035806
1173112,60.198057,24.940331
2712223,60.257617,24.716298
1414136,60.261687,25.075251
2522202,60.185088,24.612847
2522202,60.184867,24.613263
5010553,60.473476,25.09113
1434174,60.186809,25.042852
1453186,60.209649,25.076983
1140450,60.181994,24.928081
4150204,60.260224,24.856527
1121404,60.188884,24.953033
1291124,60.218171,24.899363
1121405,60.187492,24.953203
1294180,60.234405,24.893907
1542104,60.213153,25.168056
1403129,60.267514,24.995613
1403129,60.267474,24.995346
1173112,60.197852,24.940391
2522221,60.179339,24.610035
1411501,60.273592,25.035465
1111431,60.180704,24.949701
4650208,60.310661,25.030265
1150114,60.19419,24.892016
1382123,60.247531,25.011326
1473163,60.227471,25.121493
1173430,60.200646,24.943926
4940217,60.276294,25.104469
2511211,60.194899,24.593166
1320120,60.238783,24.853442
4140233,60.268284,24.824563
1040437,60.16618,24.942157
2434205,60.162628,24.661277
2211223,60.174898,24.802444
1383138,60.231249,25.00093
1130441,60.172782,24.922999
2614206,60.197325,24.718355
1140450,60.182024,24.928338
1453186,60.209649,25.07698
1160101,60.197695,24.901551
2511229,60.196358,24.588554
1010424,60.169165,24.956089
1456403,60.214723,25.058734
2118280,60.217161,24.820123
1040124,60.163669,24.934286
4200211,60.286075,24.785536
2434205,60.1626,24.661729
2433212,60.179952,24.677667
1020113,60.170693,24.943169
1491111,60.174607,25.039123
1180203,60.195048,24.902803
2522215,60.187046,24.610145
1150114,60.194193,24.892009
5010553,60.473342,25.091326
4940221,60.273251,25.10425
1286134,60.222354,24.933749
1431201,60.194347,25.02996
1150112,60.19262,24.896172
4740237,60.323864,25.076329
1453128,60.209555,25.076921
1250203,60.212704,24.943824
1130435,60.178166,24.929187
1130441,60.172793,24.923055
1453287,60.209898,25.077675
1453287,60.209817,25.077343
1020119,60.17096,24.94312
1464123,60.228406,24.871717
5010553,60.472793,25.092088
4150216,60.270363,24.854837
1383107,60.231116,25.010175
4740207,60.318132,25.07563
1150299,60.19096,24.900658
1220407,60.189968,24.964414
1320120,60.239338,24.852549
1121405,60.187514,24.953189
1383108,60.232197,25.011166
9500293,60.463247,25.086385
1174128,60.198001,24.934422
1130110,60.171605,24.9242
1180442,60.19493,24.902485
1453287,60.209816,25.077343
1291220,60.210549,24.888352
1383107,60.230573,25.010102
1250115,60.212722,24.956938
2222408,60.181064,24.834159
1040273,60.169027,24.932342
1291124,60.218273,24.899332
4140233,60.268371,24.824952
1491111,60.174575,25.038458
1414136,60.26168,25.075239
2434207,60.162566,24.664318
2522202,60.18508,24.612859
2112401,60.217712,24.814197
1362105,60.229166,25.011427
2413213,60.15003,24.641242
1434168,60.191345,25.034306
1100411,60.193019,24.97819
4150204,60.26092,24.856423
1453186,60.209649,25.076985
3170226,60.221705,24.715605
1457401,60.209655,25.074644
4100211,60.253868,24.796766
1220407,60.189984,24.964424
1121404,60.188927,24.953019
1382165,60.253104,25.015025
2631217,60.218896,24.661992
1291124,60.218153,24.899371
1250107,60.214489,24.958675
1542104,60.213095,25.167866
1040437,60.166111,24.94206
1531156,60.202165,25.153444
1130110,60.17198,24.923833
1383138,60.23111,25.000671
1180442,60.19494,24.902517
1180442,60.194924,24.902491
1130435,60.177917,24.92937
1362105,60.228994,25.011641
1362105,60.229229,25.011342
2413213,60.150159,24.641029
4650208,60.310888,25.030643
1220409,60.1931,24.964618
1210401,60.195519,24.97458
1451193,60.223075,25.113411
1453128,60.209559,25.076919
2314224,60.158511,24.73367
4150266,60.260587,24.85674
1363101,60.229483,25.010582
2116202,60.234944,24.831474
1542104,60.213093,25.167858
1130110,60.171952,24.923857
1130110,60.17203,24.923791
2422219,60.17227,24.615745
1240133,60.204934,24.963844
1180442,60.195015,24.902415
1411501,60.276591,25.036851
1434168,60.191411,25.034407
1220409,60.193071,24.964653
1210401,60.19552,24.97458
1453186,60.209653,25.076962
5010553,60.471966,25.093337
1040273,60.169029,24.932335
1150431,60.191202,24.91086
2312217,60.150033,24.737381
1130110,60.172122,24.923717
2522221,60.179122,24.6102
1453104,60.210502,25.077305
1414136,60.261677,25.075232
1411501,60.275472,25.036332
2242235,60.201714,24.745552
1382123,60.247284,25.011529
1130441,60.172758,24.923018
1140450,60.182041,24.928388
1464123,60.227683,24.872918
1291120,60.209641,24.889097
1457401,60.209663,25.074646
1383108,60.232022,25.010843
2631219,60.217999,24.661187
1282136,60.225254,24.930928
1250203,60.212461,24.94393
2322208,60.169831,24.752309
1020113,60.170803,24.943009
2211223,60.175106,24.804652
2211223,60.175076,24.804388
4700226,60.323409,25.037196
2242226,60.201452,24.749478
4700226,60.323325,25.037572
4510232,60.28087,24.959571
1491102,60.184329,25.048187
4150204,60.261425,24.856468
1150112,60.192768,24.895571
1453287,60.209823,25.077375
1173430,60.200669,24.944113
1171442,60.19161,24.925757
1121404,60.188814,24.953154
1282136,60.225445,24.930639
1040437,60.166208,24.942186
1173112,60.198012,24.940347
2242226,60.201406,24.749365
1100404,60.178496,24.974009
2211223,60.174893,24.801116
1130435,60.178018,24.92932
1180440,60.193297,24.906933
2413213,60.149988,24.641354
2614257,60.197855,24.714805
1220407,60.189959,24.964408
1250115,60.212577,24.956663
1320120,60.23869,24.853593
1351112,60.248905,24.946328
3170224,60.22045,24.711694
9501010,60.464655,25.086112
1174128,60.197972,24.934194
2222204,60.180239,24.834358
2312217,60.15055,24.736886
1382115,60.243243,25.015721
1180203,60.195417,24.902238
1491102,60.18457,25.047779
1180103,60.194788,24.903254
1180103,60.194885,24.903043
2112401,60.217702,24.814221
1150114,60.19394,24.892699
4740207,60.318083,25.07558
1250115,60.212435,24.956381
1453186,60.209651,25.076886
2132207,60.225812,24.756816
2222408,60.181254,24.834026
4740204,60.320708,25.073266
1331168,60.244231,24.888513
1294180,60.234372,24.893293
1020113,60.170795,24.943018
2211223,60.175094,24.804534
2111229,60.220919,24.809287
1411501,60.275751,25.036442
1453186,60.209648,25.076988
1220409,60.192913,24.964654
1382165,60.253041,25.014934
4740204,60.320763,25.073328
1403129,60.26744,24.995118
4730551,60.332971,25.068977
1180203,60.195101,24.902719
2434207,60.162615,24.66447
1180203,60.195202,24.90256
1180442,60.194963,24.9025
1180442,60.19493,24.902483
2721208,60.306955,24.738183
1130435,60.178017,24.92933
1411501,60.275745,25.036449
1411501,60.276201,25.03666
4650206,60.309335,25.026825
4150204,60.261169,24.856456
4150204,60.260344,24.856517
4940217,60.276309,25.104476
4640212,60.279819,25.079985
4150216,60.270497,24.855133
1171444,60.19263,24.93098
1010424,60.169148,24.9558
2631217,60.219147,24.662136
2232239,60.162722,24.771036
1474102,60.23318,25.062245
4730551,60.333548,25.069373
2211223,60.175052,24.804207
2111229,60.220888,24.810399
2712223,60.257596,24.716268
1111428,60.179452,24.950042
1491111,60.174549,25.038874
1240133,60.20504,24.963622
1020503,60.17461,24.941692
5010553,60.473278,25.091379
1434174,60.18705,25.042466
1220409,60.193065,24.964659
4940221,60.273095,25.104258
1204401,60.153739,24.930814
1150112,60.192917,24.895152
1173430,60.200644,24.94394
1150299,60.190597,24.901187
1150299,60.190762,24.900946
1150299,60.190877,24.900779
1210401,60.195526,24.974559
1150112,60.192763,24.895585
2222408,60.180932,24.834279
1291124,60.218594,24.89961
1457401,60.209662,25.074639
2511253,60.191592,24.591227
1457401,60.209665,25.074638
2211223,60.175064,24.8043
2111229,60.220903,24.809101
2211223,60.174879,24.801342
1382115,60.243186,25.015814
2242226,60.202109,24.750287
9050225,60.405519,25.140657
2721208,60.306984,24.73809
1180440,60.193298,24.906927
1210401,60.19552,24.974582
4160232,60.264911,24.883358
2222408,60.180927,24.834283
1150299,60.191026,24.90056
1320120,60.239344,24.852545
1121405,60.187521,24.953198
1010424,60.169164,24.956095
1431135,60.212813,25.039067
1130110,60.171802,24.923995
2712216,60.260498,24.720081
2211223,60.174917,24.801051
2211223,60.175493,24.800691
1040148,60.1691,24.930243
4510232,60.280759,24.95951
1240133,60.204954,24.963801
2522202,60.185346,24.612564
1382123,60.247356,25.011472
5010553,60.473251,25.091334
1150112,60.19277,24.895565
1291220,60.210304,24.888643
1150299,60.190657,24.9011
1453186,60.209662,25.07695
1451193,60.223396,25.113871
5010553,60.47107,25.094569
1383109,60.232782,25.012503
1010424,60.169177,24.956354
1121404,60.188814,24.95315
1453128,60.209556,25.076932
3170224,60.219813,24.711062
1383135,60.230946,25.004518
1240133,60.204978,24.96375
1150119,60.186455,24.906061
1180442,60.194933,24.90249
1040148,60.169071,24.930279
1020119,60.17097,24.943117
4150204,60.261108,24.85645
1240109,60.201465,24.945281
1464123,60.228234,24.872003
1150112,60.192725,24.895749
4640212,60.279821,25.079984
1383108,60.232032,25.010857
1363101,60.229364,25.010363
4510232,60.281046,24.95966
1383138,60.231149,25.000713
1150119,60.18658,24.905899
1434168,60.191463,25.034486
1453186,60.209649,25.076982
1464123,60.227615,24.873029
2411258,60.149754,24.656097
4740207,60.317711,25.075318
1140450,60.182226,24.928885
1383108,60.232052,25.010887
1453128,60.209557,25.07693
1382165,60.253213,25.015195
2211223,60.175103,24.804624
2242226,60.202102,24.750174
1111431,60.180688,24.949718
1331156,60.24073,24.874124
1431135,60.212812,25.039023
1173430,60.200606,24.943845
1220409,60.193011,24.964656
9650319,60.404149,25.041279
2511257,60.188192,24.586507
4740205,60.319495,25.073559
1121404,60.188813,24.953109
1040124,60.163878,24.934004
1291124,60.218409,24.899345
1331168,60.244083,24.888144
1494204,60.168585,25.016133
2242236,60.200129,24.749531
1111428,60.17936,24.950052
2721210,60.309894,24.730914
1040148,60.169091,24.930254
1150114,60.194161,24.89209
1150114,60.194066,24.8924
1291220,60.210367,24.888567
5010553,60.472181,25.093024
2631219,60.21801,24.661193
1320120,60.239345,24.852542
1121404,60.188814,24.953133
1291118,60.214451,24.886526
1010424,60.169153,24.955978
1282136,60.225668,24.930134
1150431,60.191209,24.910863
1531156,60.202112,25.153174
4640233,60.281047,25.087772
1160206,60.205278,24.899235
1494204,60.168751,25.016215
1111428,60.179491,24.950036
1130435,60.178015,24.92933
1130435,60.177999,24.929328
1180440,60.193302,24.906928
4150204,60.261479,24.856468
1180103,60.195163,24.902459
1464123,60.227753,24.8728
4150216,60.270325,24.854736
1150299,60.191027,24.900559
2411258,60.149867,24.655888
1040273,60.169037,24.932305
1456403,60.214753,25.058701
1291120,60.209871,24.888959
1010424,60.169161,24.956104
4510232,60.281361,24.959905
9050225,60.40585,25.140492
5010553,60.474431,25.089377
4120291,60.255072,24.799761
1411501,60.27879,25.037849
2413213,60.150062,24.641181
4940221,60.273196,25.104252
4150204,60.260684,24.856423
1210401,60.195506,24.974577
4740207,60.317595,25.075197
1150299,60.191026,24.900559
2511229,60.196118,24.58897
3170224,60.220404,24.711533
1363101,60.229438,25.010569
1121439,60.189524,24.948165
4810551,60.348255,25.07708
1113140,60.18248,24.957067
4510232,60.280919,24.959595
9050225,60.405363,25.140855
1180442,60.194929,24.902488
1453181,60.211975,25.081709
5010553,60.473808,25.090485
4150204,60.261496,24.856467
1220409,60.193062,24.964662
1140450,60.182015,24.92832
2314224,60.158638,24.733768
1210401,60.19552,24.974581
2614257,60.197982,24.714554
1291124,60.21854,24.899506
1453287,60.209682,25.076976
1383108,60.231895,25.010677
1171444,60.192562,24.930588
1040273,60.169077,24.932037
1150111,60.193563,24.894421
1250107,60.214425,24.958649
2211223,60.174948,24.803165
4700226,60.323314,25.037631
1411501,60.27563,25.036396
1180442,60.194939,24.90251
1040148,60.16908,24.930268
5010553,60.473746,25.09059
1173434,60.199727,24.939998
1140450,60.182174,24.928723
1383108,60.231938,25.010734
1383108,60.231844,25.010612
2631217,60.218858,24.661974
1291124,60.218137,24.899381
2232239,60.162619,24.770609
1150431,60.191207,24.910841
1531156,60.202245,25.153851
2511257,60.187922,24.586974
1111428,60.179273,24.95005
5010553,60.473773,25.090544
4650206,60.309181,25.026576
2111235,60.218936,24.813407
1291220,60.210296,24.88865
4150211,60.269796,24.847321
1451193,60.223283,25.113687
1220407,60.189973,24.964441
2715240,60.283626,24.745966
1291118,60.214712,24.887029
1291124,60.218498,24.899434
4140233,60.268201,24.824167
1150431,60.191209,24.910856
1332106,60.235641,24.902058
2312217,60.150345,24.737085
1403127,60.266772,24.993125
2111229,60.220873,24.810496
2111229,60.220902,24.809099
2242226,60.202066,24.749921
2522215,60.186585,24.610817
1382115,60.243589,25.015151
1331156,60.240804,24.873851
2111235,60.218944,24.813195
1453186,60.209649,25.076981
1121405,60.187508,24.953196
1282136,60.225437,24.930666
1282136,60.225463,24.930592
1121439,60.189524,24.948166
1294180,60.234366,24.893164
2712216,60.260406,24.719962
1100404,60.1785,24.974134
2111229,60.220909,24.809147
1414136,60.261702,25.075273
2242226,60.201988,24.749432
5010553,60.474095,25.089982
5010553,60.47365,25.090834
