stop,vehicle_latitude,vehicle_longitude
,60.201008,24.96263
,60.199443,24.934254
,60.176122,24.950115
,60.2408,24.711726
,60.257663,24.959775
,60.263065,24.805489
,60.186575,24.819839
,60.15057,24.915191
,60.171862,24.935407
,60.200642,24.948783
,60.159241,24.784994
,60.205464,24.962818
,60.176873,24.939988
,60.18197,24.955882
,60.20815,24.895809
,60.163437,24.666154
,60.20111,24.962543
,60.176954,24.950197
,60.176355,24.950121
,60.213901,25.059243
,60.169872,24.938557
,60.20342,24.773352
,60.254813,24.824683
,60.219352,25.101408
,60.14119,24.55254
,60.186416,25.007132
,60.191317,24.90623
,60.220695,24.80828
,60.170478,24.943247
,60.184793,24.960518
,60.191383,24.901885
,60.149305,24.642604
,60.17905,24.950401
,60.174961,25.043345
,60.19657,24.96263
,60.276413,24.85588
,60.193725,25.031859
,60.296333,24.936987
,60.141278,24.665416
,60.191166,24.942228
,60.175798,24.800507
,60.183262,24.938096
,60.164781,25.060191
,60.200843,24.962498
,60.251002,25.208064
,60.241735,24.713964
,60.24182,24.714078
,60.325399,24.715591
,60.325338,24.715477
,60.203161,24.929922
,60.189321,24.749004
,60.150918,24.913866
,60.182077,24.93792
,60.180714,24.938409
,60.22131,24.86202
,60.177988,24.939566
,60.262521,24.856351
,60.200478,24.94463
,60.235827,25.084339
,60.21641,24.917945
,60.242021,24.981165
,60.232207,25.011563
,60.232398,25.011855
,60.240266,24.739899
,60.165707,24.746809
,60.159527,24.788965
,60.263978,24.971524
,60.16012,24.693449
,60.287402,24.95784
,60.286833,24.957617
,60.300885,25.114775
,60.219858,24.945282
,60.17049,24.943402
,60.191339,24.903806
,60.173277,24.692936
,60.198864,24.883874
,60.253256,24.993837
,60.191414,24.900612
,60.186526,24.936507
,60.228958,24.894991
,60.263831,24.857022
,60.20683,24.973738
,60.190302,24.747522
,60.186562,24.820101
,60.275648,25.035491
,60.200783,24.945421
,60.089464,24.382384
,60.204738,24.743462
,60.208477,24.893547
,60.182175,24.956413
,60.2006,24.952389
,60.352711,25.064112
,60.143512,24.560409
,60.141992,24.555459
,60.185803,25.002503
,60.19272,24.773619
,60.219192,25.101677
,60.221165,24.948738
,60.186248,25.007109
,60.243599,24.845713
,60.13829,24.534909
,60.14942,24.642426
,60.174487,24.935464
,60.174785,25.041712
,60.29675,24.933533
,60.217166,24.772285
,60.175997,24.800348
,60.202882,24.964798
,60.177354,24.949987
,60.18387,24.937776
,60.327113,25.024826
,60.256021,24.958202
,60.216324,24.883021
,60.189691,24.748321
,60.174431,24.801307
,60.135636,24.671188
,60.2049,24.963808
,60.186298,24.822232
,60.178628,24.939303
,60.199088,24.946374
,60.201721,24.78074
,60.170559,24.937496
,60.177421,24.950059
,60.234578,25.01788
,60.37669,25.020944
,60.251777,24.830763
,60.379413,25.023714
,60.16124,24.696181
,60.185593,24.938482
,60.174399,24.935204
,60.178925,24.950427
,60.167511,25.020401
,60.174766,25.041519
,60.224615,24.944767
,60.353305,25.137193
,60.184904,24.937271
,60.184179,24.937602
,60.21637,24.975306
,60.263856,24.857852
,60.216853,24.882691
,60.18014,24.938686
,60.224013,24.706343
,60.186353,24.822156
,60.222667,24.709719
,60.232607,25.012186
,60.312159,25.053747
,60.262652,24.968394
,60.261617,24.856414
,60.205249,24.658489
,60.269785,24.846494
,60.227734,25.003191
,60.227958,25.004764
,60.251993,24.83035
,60.176903,24.951079
,60.142523,24.557242
,60.320851,24.869571
,60.203524,24.899039
,60.18777,24.913574
,60.186727,24.914758
,60.198825,24.939635
,60.356665,25.136259
,60.191399,24.90118
,60.167622,24.962372
,60.178617,24.950406
,60.196219,24.943717
,60.166877,24.964601
,60.404339,25.104196
,60.166747,24.943347
,60.189126,24.935277
,60.186216,24.591098
,60.238284,24.947574
,60.237969,24.947482
,60.187544,24.960618
,60.175754,24.800541
,60.185326,24.585727
,60.185306,24.585574
,60.328032,24.71851
,60.326986,24.717243
,60.325067,24.714836
,60.200692,24.944573
,60.206118,24.924622
,60.151029,24.913455
,60.269946,25.061958
,60.198713,24.745656
,60.258357,24.808593
,60.269557,24.840754
,60.18179,24.955372
,60.200333,24.951077
,60.186892,24.978927
,60.208234,24.895237
,60.222427,24.909221
,60.227598,24.906961
,60.240217,24.739227
,60.164956,24.742937
,60.159609,24.789876
,60.223535,24.695223
,60.194563,24.768585
,60.195634,24.929985
,60.160741,24.694857
,60.185572,24.938335
,60.138704,24.540099
,60.302297,25.117775
,60.170475,24.943224
,60.187132,25.007622
,60.174234,24.933191
,60.174121,24.934629
,60.175036,25.04424
,60.269826,24.853503
,60.181367,24.84735
,60.150192,24.655154
,60.297046,24.931448
,60.281784,24.85178
,60.251038,25.205551
,60.180432,24.93937
,60.239578,24.873155
,60.324827,24.714229
,60.324568,24.713991
,60.205744,24.925405
,60.206784,24.973691
,60.136384,24.673332
,60.259618,24.962453
,60.191882,24.926833
,60.206073,24.751653
,60.206065,24.748147
,60.21514,24.883832
,60.198914,24.94663
,60.198123,24.94802
,60.214814,24.884065
,60.240609,24.741432
,60.223,24.909004
,60.220144,24.814552
,60.210292,25.058158
,60.228498,25.011832
,60.240401,24.980693
,60.177732,24.951746
,60.140999,24.551798
,60.198865,24.940262
,60.198889,24.940218
,60.210998,24.822684
,60.178457,24.95087
,60.170477,24.943246
,60.170469,24.942862
,60.27524,24.749811
,60.191353,24.903093
,60.226183,24.944214
,60.195324,24.963103
,60.296491,24.935445
,60.324515,25.026309
,60.267686,25.031872
,60.281628,24.851912
,60.201093,24.962699
,60.328037,24.718245
,60.195749,24.953844
,60.174484,24.950218
,60.151114,24.91318
,60.17443,24.80118
,60.169135,24.949421
,60.192212,24.744979
,60.270048,25.061516
,60.187868,24.742631
,60.220998,24.861802
,60.179987,24.938753
,60.179687,24.938878
,60.194791,24.956072
,60.259827,24.807628
,60.215416,24.917549
,60.164562,24.740937
,60.162148,24.739512
,60.170102,24.938297
,60.142096,24.555819
,60.238787,24.977411
,60.246922,25.002821
,60.218956,25.102027
,60.187986,24.913322
,60.318311,24.86947
,60.300821,25.114759
,60.301291,25.114849
,60.253853,24.820927
,60.212325,24.820523
,60.174829,24.932558
,60.170476,24.943235
,60.174701,25.040826
,60.168381,25.021322
,60.196537,24.962643
,60.196655,24.962595
,60.18008,24.95056
,60.188382,24.93561
,60.268029,25.032509
,60.17472,24.801334
,60.186045,24.590438
,60.251132,25.205259
,60.204557,24.966115
,60.179979,24.939525
,60.155188,24.640034
,60.189223,24.74925
,60.220171,24.862368
,60.207168,24.661106
,60.236752,25.087798
,60.275858,25.03508
,60.135542,24.670887
,60.187159,24.742951
,60.18057,24.938489
,60.191955,24.927177
,60.216549,24.918114
,60.232315,25.011731
,60.202342,24.778081
,60.227049,24.907235
,60.195474,24.930004
,60.209268,24.879749
,60.162065,24.739615
,60.223466,24.691512
,60.250898,24.832416
,60.170019,24.938405
,60.137181,24.674309
,60.178732,24.950425
,60.223673,24.944929
,60.354325,25.137146
,60.276422,24.855619
,60.188971,24.935342
,60.234806,25.034064
,60.189033,24.964021
,60.26997,24.85274
,60.327361,25.02516
,60.199175,24.961764
,60.20916,24.918723
,60.167176,24.617106
,60.220374,24.861902
,60.210907,24.91593
,60.269823,25.063018
,60.19146,24.924967
,60.200731,24.952888
,60.154151,24.647683
,60.240142,24.739042
,60.165057,24.743495
,60.353195,25.059024
,60.195556,24.930029
,60.148738,24.664693
,60.219702,24.807711
,60.244051,24.844974
,60.213627,24.936586
,60.136671,24.673834
,60.228661,25.065599
,60.167822,25.020781
,60.226973,24.943791
,60.166717,24.943347
,60.191288,24.907365
,60.228601,24.89494
,60.187547,24.960617
,60.217164,24.771473
,60.140819,24.662811
,60.229508,24.895166
,60.232094,24.943147
,60.181477,24.938917
,60.187568,24.962196
,60.152771,24.910327
,60.15138,24.912436
,60.150956,24.913729
,60.207267,24.922402
,60.263372,24.856268
,60.27022,25.060319
,60.187686,24.742734
,60.155071,24.643202
,60.206102,24.752283
,60.200837,24.945906
,60.194055,24.944692
,60.178446,24.939373
,60.166216,24.751311
,60.163678,24.667103
,60.323451,24.869058
,60.320426,24.869775
,60.319469,24.869998
,60.206288,24.973092
,60.170479,24.943259
,60.191335,24.904845
,60.17039,24.941524
,60.274803,24.749589
,60.185715,24.939315
,60.356408,25.136713
,60.224195,24.944844
,60.2238,24.94491
,60.276572,24.853661
,60.206587,24.6608
,60.217176,24.769463
,60.217168,24.771876
,60.249947,25.21956
,60.174526,24.800999
,60.1864,24.821849
,60.212573,24.911765
,60.20625,24.659696
,60.187424,24.969905
,60.178228,24.939465
,60.204737,24.662066
,60.187397,24.974599
,60.206665,24.880005
,60.215111,25.058299
,60.220386,24.815866
,60.091521,24.390359
,60.191175,24.909285
,60.175172,24.950206
,60.383944,25.025722
,60.191312,24.906513
,60.218412,24.942376
,60.224443,24.722886
,60.219427,25.101274
,60.196024,24.943813
,60.196278,24.962712
,60.194764,25.031507
,60.195679,24.807184
,60.219895,24.807805
,60.193622,25.047975
,60.186982,24.952484
,60.194227,25.030331
,60.261368,24.85594
,60.178966,24.923212
,60.19388,25.05037
,60.25468,24.812691
,60.271074,24.840311
,60.181226,24.92763
,60.270361,24.840762
,60.201894,24.631042
,60.227831,24.779653
,60.231445,24.846711
,60.229353,24.895073
,60.301772,24.853915
,60.191921,24.926972
,60.17061,24.945226
,60.259693,24.989533
,60.323202,25.015573
,60.197377,24.962318
,60.18457,24.857568
,60.323063,25.010831
,60.182974,24.831488
,60.316199,24.875025
,60.21085,24.944632
,60.216774,24.973544
,60.295608,25.059372
,60.175168,24.92188
,60.250287,24.761687
,60.288811,25.100701
,60.197128,24.962352
,60.169884,24.751975
,60.22759,25.073895
,60.227233,25.075156
,60.17386,24.922354
,60.202363,24.88203
,60.220557,24.808038
,60.304307,25.066528
,60.190894,24.922908
,60.192234,25.022785
,60.209622,25.136067
,60.231541,24.846674
,60.173697,24.953169
,60.258954,24.992445
,60.171458,24.776744
,60.194229,25.053167
,60.260937,24.80694
,60.261023,24.806882
,60.306797,24.96666
,60.193553,25.047641
,60.326052,25.045087
,60.193199,25.028822
,60.290576,25.008077
,60.307045,24.959548
,60.163032,24.649652
,60.194368,25.030767
,60.308876,24.892016
,60.203142,24.967186
,60.40957,25.159358
,60.211198,25.037237
,60.2019,25.150193
,60.268444,24.752371
,60.17157,24.753386
,60.213451,25.168795
,60.212558,24.819985
,60.177974,24.949928
,60.169029,25.027641
,60.251064,24.765339
,60.219314,24.901007
,60.22777,25.072723
,60.187065,24.953611
,60.19337,24.959385
,60.418911,25.08701
,60.311199,25.070057
,60.169961,24.752732
,60.140768,24.51872
,60.273437,24.838655
,60.283626,25.022603
,60.261345,24.855838
,60.1617,24.723719
,60.388586,25.024829
,60.171039,24.946274
,60.201147,24.628268
,60.236916,24.877786
,60.188342,24.91805
,60.170466,24.928461
,60.345711,25.086122
,60.172027,24.778844
,60.174022,24.779263
,60.201943,25.132971
,60.15675,24.626078
,60.239227,24.767836
,60.275058,24.670199
,60.28432,24.968023
,60.213694,24.883117
,60.315913,24.876021
,60.216811,24.974259
,60.267577,24.749452
,60.243127,24.885558
,60.194778,25.031531
,60.234732,24.846653
,60.254564,24.994773
,60.275625,24.856713
,60.668408,25.337454
,60.25561,24.996554
,60.256098,24.997184
,60.196709,24.962571
,60.165302,24.701982
,60.194877,24.890658
,60.194488,24.891483
,60.197249,24.807576
,60.336734,25.070975
,60.226368,24.99796
,60.193689,25.048684
,60.4169,25.080916
,60.199677,24.703028
,60.304774,25.068111
,60.201752,24.630929
,60.188356,24.918036
,60.228285,24.779382
,60.172548,24.948235
,60.239288,24.734662
,60.176118,24.950294
,60.274216,24.657681
,60.174884,24.779303
,60.162762,24.660162
,60.202511,25.136368
,60.220566,24.816939
,60.293199,25.032377
,60.190893,24.807562
,60.21668,25.164559
,60.189414,24.911714
,60.231249,24.974583
,60.410125,25.160926
,60.176279,24.755338
,60.195889,24.943878
,60.287486,25.102008
,60.19021,24.950615
,60.163948,24.737511
,60.207545,24.968218
,60.162365,24.729895
,60.220729,24.80839
,60.271375,24.840035
,60.161729,24.724104
,60.179918,24.928327
,60.211694,24.969349
,60.16566,24.727586
,60.209687,24.96847
,60.309011,25.02631
,60.200707,24.876807
,60.134518,24.436109
,60.194066,25.051886
,60.173809,24.953205
,60.346357,25.083091
,60.187991,24.918619
,60.222116,24.946697
,60.174077,24.950456
,60.200186,24.705875
,60.306402,25.023463
,60.182651,24.854677
,60.19802,24.962094
,60.224706,24.78013
,60.239882,24.766761
,60.209527,24.734313
,60.203538,24.968074
,60.24198,24.831223
,60.241432,24.832417
,60.266264,24.744121
,60.282508,24.792991
,60.412746,25.168813
,60.665967,25.333061
,60.221926,24.945109
,60.192577,24.807203
,60.176888,24.950219
,60.219888,24.901821
,60.419176,25.087823
,60.193418,24.959285
,60.206099,24.967519
,60.1776,24.922617
,60.163732,24.736137
,60.163098,24.733589
,60.273694,24.838354
,60.417464,25.082787
,60.193823,25.049873
,60.153286,24.918411
,60.272362,24.838563
,60.307403,25.068295
,60.201872,24.874222
,60.199142,24.624609
,60.193061,25.026089
,60.22774,24.779688
,60.240642,24.997595
,60.17288,24.948682
,60.345219,25.090456
,60.192845,24.932023
,60.346077,25.084364
,60.185238,24.935684
,60.238052,24.7326
,60.233897,24.931268
,60.291891,25.009489
,60.259577,24.990096
,60.228032,25.074741
,60.202821,24.964762
,60.175573,24.779051
,60.284932,24.827536
,60.323237,25.007845
,60.315463,24.877545
,60.210461,25.036669
,60.189945,24.94824
,60.466192,25.085804
,60.201655,25.150498
,60.284938,25.103687
,60.175464,25.04972
,60.217154,24.943754
,60.187072,24.953707
,60.277513,24.85351
,60.17924,24.928657
,60.161233,24.713609
,60.283964,24.746098
,60.225591,24.778624
,60.171682,24.777561
,60.184852,24.932997
,60.174056,24.950584
,60.261358,24.806656
,60.176936,24.950705
,60.259936,25.001948
,60.292056,25.009747
,60.291775,25.009488
,60.260936,24.986832
,60.224337,24.897926
,60.20247,25.136019
,60.1903,24.948748
,60.178318,24.773998
,60.216886,24.975923
,60.412456,25.168272
,60.219932,25.098594
,60.19199,24.961338
,60.148669,24.882018
,60.352375,25.136795
,60.219955,24.901871
,60.250273,24.761328
,60.678077,25.356074
,60.227212,25.075213
,60.16253,24.730858
,60.153567,24.918718
,60.161522,24.720705
,60.212562,25.134713
,60.215256,24.917485
,60.200708,24.87697
,60.164271,24.632538
,60.187963,24.918709
,60.18776,24.919027
,60.184957,24.933707
,60.185346,24.936428
,60.158814,24.625809
,60.162721,24.660864
,60.224786,24.896811
,60.157007,24.628018
,60.221908,24.805783
,60.221965,24.80565
,60.213736,24.882949
,60.203697,24.968372
,60.176091,24.755372
,60.254779,24.99517
,60.28608,24.950384
,60.233246,24.932211
,60.195897,24.94389
,60.310173,25.029008
,60.194676,25.031364
,60.227727,25.073107
,60.174202,24.950234
,60.249272,24.756538
,60.285751,25.123345
,60.22763,25.073705
,60.227547,25.074079
,60.311734,25.070271
,60.207729,24.9683
,60.180614,24.927988
,60.161319,24.715754
,60.344842,25.096076
,60.183762,24.931692
,60.173554,24.95316
,60.176864,24.950268
,60.162527,24.662745
,60.235934,24.727118
,60.178461,24.951063
,60.323729,25.018532
,60.173256,24.783397
,60.24056,24.765628
,60.221799,24.806038
,60.284292,24.965873
,60.164521,24.651144
,60.203404,24.967816
,60.234803,24.979361
,60.234494,24.978751
,60.191623,24.807369
,60.215635,25.165492
,60.228019,25.070692
,60.666944,25.33477
,60.176431,24.950208
,60.276483,24.749765
,60.285894,25.103333
,60.146788,24.639385
,60.286257,25.1239
,60.206714,24.967816
,60.200523,24.700958
,60.200149,24.701889
,60.226763,24.998883
,60.304193,25.066176
,60.211469,24.969161
,60.211141,24.96888
,60.200754,24.876395
,60.22582,25.024318
,60.240605,24.997346
,60.19417,25.052815
,60.230057,24.847462
,60.172055,24.778956
,60.185945,24.940854
,60.304652,25.023446
,60.176829,24.95023
,60.260042,25.002057
,60.181903,24.852063
,60.236186,24.72831
,60.323176,25.015342
,60.197432,24.807628
,60.194191,25.031387
,60.216923,24.976828
,60.266287,24.744306
,60.314177,24.881886
,60.171322,24.927043
,60.171038,24.752943
,60.212521,24.820111
,60.194927,25.031756
,60.168778,25.025606
,60.666457,25.333912
,60.233789,24.931621
,60.195907,24.943898
,60.670622,25.341583
,60.174892,24.922023
,60.174995,24.950391
,60.25568,24.804569
,60.674594,25.349007
,60.197205,24.962314
,60.169884,24.751974
,60.197386,24.807664
,60.16457,24.7027
,60.229767,25.018162
,60.180068,25.050413
,60.277381,24.853392
,60.162418,24.703564
,60.388596,25.024824
,60.200938,24.62796
,60.19283,25.024912
,60.214219,24.917342
,60.165505,24.726975
,60.344736,25.096592
,60.225963,25.024568
,60.172617,24.948296
,60.1337,24.429798
,60.300544,24.859027
,60.322974,24.844568
,60.261276,24.806711
,60.159574,24.625746
,60.158033,24.941361
,60.236574,24.729721
,60.292062,25.009868
,60.292054,25.009717
,60.231147,25.078725
,60.232265,24.933004
,60.178343,24.951665
,60.192908,25.026684
,60.235633,24.72404
,60.323234,25.015806
,60.224679,24.897064
,60.224432,24.897675
,60.197682,24.962189
,60.214211,24.878872
,60.257225,24.99901
,60.162868,24.649208
,60.27507,24.670364
,60.209659,24.731012
,60.182731,24.83205
,60.178217,24.950141
,60.168916,25.026756
,60.191345,24.807483
,60.195464,24.889082
,60.16989,24.75205
,60.342404,25.07392
,60.192019,24.927168
,60.277595,24.85383
,60.416944,25.081225
,60.220679,24.808261
,60.193746,25.049218
,60.171532,24.94728
,60.209975,24.968479
,60.164632,24.632234
,60.20966,25.137771
,60.192395,24.92943
,60.172192,24.779441
,60.222346,24.947207
,60.306149,24.972804
,60.159001,24.626955
,60.223801,24.788962
,60.292053,25.00969
,60.157785,24.627345
,60.162753,24.660483
,60.191027,24.923639
,60.202981,24.965028
,60.202394,25.135374
,60.190237,24.948639
,60.192834,25.045471
,60.171363,24.924923
,60.220959,24.817175
,60.352716,25.082231
,60.276296,24.856652
,60.168737,25.025209
,60.234985,24.846764
,60.180589,24.951965
,60.351158,25.08449
,60.197053,24.962389
,60.195626,24.888329
,60.249914,24.758988
,60.206991,24.967942
,60.179164,24.957444
,60.163677,24.735928
,60.163294,24.734437
,60.20046,24.701116
,60.165768,24.632306
,60.237928,24.846843
,60.306794,25.024757
,60.23068,24.847067
,60.257336,24.809419
,60.158666,24.626337
,60.17627,24.950277
,60.305996,25.024265
,60.307027,24.965446
,60.306979,24.959481
,60.177176,24.77879
,60.172504,24.780397
,60.213744,24.882978
,60.41017,25.161113
,60.207714,24.794491
,60.213748,25.168543
,60.178071,24.950007
,60.195902,24.943892
,60.180439,24.951502
,60.218389,24.899422
,60.350991,25.084489
,60.672601,25.345275
,60.196669,24.962589
,60.676837,25.35344
,60.2277,25.073308
,60.201775,24.882307
,60.195588,24.88852
,60.312809,25.070533
,60.17348,24.689063
,60.164005,24.737385
,60.220763,24.80849
,60.162008,24.727135
,60.288247,25.122876
,60.241889,25.019937
,60.240969,25.020183
,60.344645,25.09723
,60.227247,24.779767
,60.229453,24.895067
,60.271885,25.104073
,60.185556,24.937849
,60.225142,24.896003
,60.307319,25.022565
,60.321572,24.841461
,60.231251,25.078825
,60.196969,24.660299
,60.325379,25.048571
,60.196721,24.961663
,60.156894,24.628178
,60.224663,24.897107
,60.158193,24.943505
,60.241862,24.831368
,60.241811,24.831459
,60.190663,24.807623
,60.231071,24.97332
,60.208104,24.801351
,60.201721,25.150354
,60.352554,25.084435
,60.671858,25.343889
,60.219566,24.901466
,60.679787,25.359985
,60.194998,24.807167
,60.173272,24.922642
,60.286136,24.952754
,60.164011,24.737299
,60.191544,24.924922
,60.211942,25.135002
,60.23763,24.876945
,60.226188,25.024879
,60.229924,24.895177
,60.238574,24.846626
,60.324285,24.84925
,60.239551,24.735991
,60.305813,25.02415
,60.237362,24.731776
,60.274226,24.657895
,60.289145,24.999532
,60.178453,24.950934
,60.275142,24.671291
,60.275219,24.671878
,60.232672,24.975233
,60.323118,25.009246
,60.213748,24.882946
,60.311682,24.888062
,60.231225,24.977256
,60.243814,24.887539
,60.201668,25.150448
,60.194871,25.031679
,60.219946,25.097897
,60.220004,25.09744
,60.174602,24.922142
,60.21996,24.945103
,60.277488,24.749796
,60.287922,25.101573
,60.227667,25.073509
,60.683501,25.369755
,60.163951,24.736975
,60.418066,25.084563
,60.273171,24.838932
,60.17795,24.922703
,60.277592,24.85401
,60.309167,25.068276
,60.178731,24.922966
,60.163347,24.703318
,60.30656,25.068596
,60.388434,25.024887
,60.171344,24.946863
,60.200225,24.627052
,60.225588,24.778608
,60.259526,25.001702
,60.22069,24.808272
,60.232928,24.932314
,60.29124,25.009028
,60.283403,24.834659
,60.284771,24.964338
,60.667188,25.33521
,60.282639,25.10311
,60.176588,24.950203
,60.196916,24.962457
,60.194553,24.891342
,60.33901,25.072171
,60.286152,24.953516
,60.217468,24.921497
,60.27168,24.8397
,60.304696,25.067939
,60.304136,25.066021
,60.263662,24.855684
,60.22263,24.947836
,60.322672,24.841399
,60.176931,24.951588
,60.182009,24.852736
,60.202853,24.964811
,60.183796,24.85613
,60.197908,24.807978
,60.239591,24.767215
,60.225152,24.779046
,60.194409,25.030673
,60.192772,25.045151
,60.203225,24.967408
,60.234332,24.978443
,60.239639,24.834886
,60.314562,24.880641
,60.172144,24.753863
,60.412614,25.168516
,60.177397,24.950166
,60.254424,24.994522
,60.194745,25.031473
,60.180351,24.951251
,60.310131,25.02888
,60.196695,24.962577
,60.146428,24.63971
,60.165286,24.702005
,60.195368,24.889439
,60.162836,24.732407
,60.217046,24.919965
,60.152513,24.917556
,60.2545,24.813847
,60.179409,24.92277
,60.179477,24.922601
,60.288521,24.745491
,60.165941,24.727842
,60.289349,25.121616
,60.194096,25.05217
,60.164547,24.632306
,60.183781,24.931706
,60.184254,24.931913
,60.194194,25.053049
,60.172302,24.779524
,60.158044,24.941213
,60.224898,24.896558
,60.158457,24.627107
,60.223799,24.78945
,60.223696,24.785023
,60.3066,24.95915
,60.194133,25.031543
,60.19424,25.031182
,60.224867,24.779734
,60.289067,25.000221
,60.192746,25.044984
,60.213733,24.88295
,60.285081,24.827215
,60.241529,24.832168
,60.292814,25.032682
,60.239488,24.834952
,60.231178,24.973938
,60.170661,24.752639
,60.211068,24.944537
,60.168646,25.024309
,60.234818,24.84669
,60.149028,24.881868
,60.672352,25.344814
,60.256339,24.997531
,60.216915,24.943586
,60.193577,25.047518
,60.170005,24.75304
,60.173268,24.922645
,60.336495,25.070841
,60.273105,24.838973
,60.261404,24.85628
,60.201775,24.874406
,60.233551,24.846312
,60.344611,25.097615
,60.18837,24.918022
,60.133536,24.428959
,60.378591,25.084889
,60.255457,24.80992
,60.194323,25.053217
,60.301816,24.854089
,60.1852,24.935417
,60.258786,24.808372
,60.23413,24.930896
,60.176925,24.951239
,60.32272,24.843494
,60.158065,24.941176
,60.158045,24.941184
,60.162667,24.661593
,60.181683,24.850511
,60.292039,25.009602
,60.259673,24.989634
,60.290867,25.008517
,60.15676,24.628189
,60.213629,24.958673
,60.202882,24.964847
,60.202902,24.96488
,60.23593,24.981563
,60.17886,24.773283
,60.292843,25.032281
,60.193686,24.807087
,60.266764,24.746719
,60.187649,24.834533
,60.171317,24.927163
,60.210893,25.036937
,60.152586,24.731775
,60.168488,25.022038
,60.16981,24.929352
,60.352733,25.083116
,60.250705,24.764516
,60.174999,24.921961
,60.175911,24.950193
,60.194638,25.031339
,60.256662,24.998127
,60.187071,24.953668
,60.202121,24.882143
,60.217686,24.921862
,60.20648,24.967706
,60.193416,24.929913
,60.22079,24.808534
,60.270787,24.840533
,60.178914,24.928807
,60.230773,24.847016
,60.256812,24.809728
,60.346865,25.082187
,60.258988,24.808238
,60.193582,25.04788
,60.220662,24.808202
,60.274491,24.661635
,60.259474,24.990493
,60.193728,25.030891
,60.223816,24.783557
,60.289317,25.004877
,60.209689,24.730116
,60.218739,24.847342
,60.292783,25.034202
,60.281879,25.102491
,60.17535,25.046803
,60.275675,24.856758
,60.667919,25.336548
,60.218518,24.899539
,60.350908,25.084497
,60.17559,24.950227
,60.194497,25.031135
,60.195206,24.889943
,60.187018,24.953012
,60.286159,24.953708
,60.272748,24.838647
,60.191755,24.925854
,60.178316,24.95704
,60.178306,24.955513
,60.288512,25.122571
,60.287787,24.745645
,60.193267,24.894253
,60.227544,24.779746
,60.188187,24.918224
,60.193085,24.933501
,60.27118,25.103901
,60.346399,25.082906
,60.324187,24.849138
,60.17405,24.950831
,60.174056,24.950708
,60.159357,24.625425
,60.176036,24.950301
,60.158065,24.941175
,60.225065,24.896189
,60.291489,25.009304
,60.229006,25.076578
,60.156637,24.627115
,60.224583,24.897323
,60.190956,24.923428
,60.21983,25.082071
,60.260338,24.987894
,60.228015,25.074263
,60.306909,24.959409
,60.213318,24.958841
,60.231074,24.98493
,60.323998,25.055095
,60.173344,24.783757
,60.231016,24.981428
,60.194554,24.807103
,60.207737,24.794808
,60.243428,24.88654
,60.178095,24.950027
,60.283965,25.10369
,60.194714,25.031429
,60.256179,24.997298
,60.67634,25.352422
,60.287705,25.101793
,60.18707,24.953701
,60.239107,24.874139
,60.342953,25.074205
,60.343515,25.074496
,60.163736,24.703255
,60.307529,25.068297
,60.170547,24.756873
,60.179433,24.928555
,60.193469,25.028335
,60.269984,24.840949
,60.199062,24.624407
,60.193254,24.894285
,60.242011,25.019883
,60.274926,25.104123
,60.134498,24.433257
,60.23821,24.846744
,60.377649,25.082628
,60.272873,25.104123
,60.346123,25.084138
,60.378969,25.085769
,60.303677,25.022995
,60.238173,24.732716
,60.162471,24.663818
,60.198694,24.656076
,60.224508,24.897502
,60.203757,24.651071
,60.193939,25.031533
,60.202895,24.964876
,60.224948,24.779543
,60.162637,24.659996
,60.225114,24.779138
,60.284264,24.966155
,60.213739,24.882948
,60.213741,24.882948
,60.410072,25.16074
,60.172273,24.753965
,60.181176,24.833771
,60.29552,25.059383
,60.243672,24.887213
,60.233845,24.93156
,60.352716,25.084142
,60.352682,25.084354
,60.276621,24.749776
,60.195338,24.807176
,60.173284,24.922635
,60.233951,24.846291
,60.210714,24.968567
,60.241131,25.020088
,60.227644,24.779717
,60.172451,24.948178
,60.200607,24.877142
,60.272349,25.104111
,60.260273,24.807409
,60.234079,24.931024
,60.239333,24.734841
,60.158328,24.628112
,60.322656,24.842974
,60.158176,24.942486
,60.224388,24.897783
,60.257719,24.99994
,60.173083,24.782688
,60.284268,24.96645
,60.222184,24.805103
,60.172795,24.781509
,60.190454,24.807673
,60.211515,25.037559
,60.201845,25.150238
,60.26752,24.749254
,60.177592,24.950084
,60.208246,24.805606
,60.208255,24.806908
,60.352722,25.084042
,60.284519,25.10374
,60.175413,24.950241
,60.154765,24.91997
,60.174263,24.9503
,60.249547,24.757589
,60.338213,25.071753
,60.139471,24.516486
,60.196179,24.884602
,60.227007,24.999516
,60.217091,24.92051
,60.163644,24.70327
,60.215717,24.917578
,60.209411,24.968408
,60.242061,25.019825
,60.228951,24.778635
,60.263557,24.856267
,60.187916,24.918824
,60.171818,24.778041
,60.185871,24.940117
,60.260776,24.807058
,60.176934,24.950824
,60.162506,24.662965
,60.198279,24.657649
,60.15789,24.627307
,60.197238,24.96235
,60.283638,24.834253
,60.224592,24.897301
,60.204036,24.650449
,60.260868,24.986943
,60.15826,24.944463
,60.22508,24.77922
,60.231948,24.973815
,60.282477,24.822727
,60.216985,24.978041
,60.216933,24.977023
,60.267346,24.748656
,60.411771,25.16731
,60.467181,25.085908
,60.178421,24.950112
,60.233659,24.931762
,60.27591,24.856902
,60.252168,24.768719
,60.276552,24.74977
,60.195168,24.807171
,60.145711,24.640283
,60.255679,24.805819
,60.200837,24.700171
